date,Canint,SWE
04/01/2002,-0.14760764951906702,0.23046904494522519
05/01/2002,-0.074780917207965925,-0.077064148328628346
06/01/2002,0.066395595713625688,-0.077550366794623821
07/01/2002,0.23113903864027582,-0.078036585260619282
08/01/2002,0.28685847028652822,-0.078036585260619282
09/01/2002,0.10329649496586026,-0.076577929756501739
10/01/2002,-0.12916624117439965,-0.071470272335488125
11/01/2002,-0.16899287803071758,0.20289639695568276
12/01/2002,-0.16714191367413975,0.025370445835572585
